URL,Domain,Country
https://www.cow-co.co.uk,cow-co.co.uk,United Kingdom
https://www.kohlhammer.de,kohlhammer.de,Germany
https://www.desktop-genetics.de,desktop-genetics.de,Germany
https://www.hyperfine.fr,hyperfine.fr,France
https://www.vyondys53.de,vyondys53.de,Germany
https://www.genomic-vision.com,genomic-vision.com,International
https://www.dmg-dental.com,dmg-dental.com,International
https://www.draeger.com,draeger.com,International
https://www.crucell.com,crucell.com,International
https://www.veracyte.co.uk,veracyte.co.uk,United Kingdom
https://www.ioplexus.com,ioplexus.com,International
https://www.biontech.de,biontech.de,Germany
https://www.pixyl.fr,pixyl.fr,France
https://www.biogen.ch,biogen.ch,Switzerland
https://www.hyperfine.co.uk,hyperfine.co.uk,United Kingdom
https://www.boehringer-ingelheim.nl,boehringer-ingelheim.nl,Netherlands
https://www.inato.com,inato.com,International
https://www.wacker.com/cms/en-us/products/brands/cyclodextrin/cyclodextrin.html,wacker.com,International
https://www.castellini.com,castellini.com,International
https://www.gilead.de,gilead.de,Germany
https://www.abbott.ch,abbott.ch,Switzerland
https://www.servier.ch,servier.ch,Switzerland
https://www.argenx.com,argenx.com,International
https://www.genfit.com,genfit.com,International
https://www.abbott.de,abbott.de,Germany
https://www.nicox.com,nicox.com,International
https://www.ipsen.com,ipsen.com,International
https://www.dna-script.de,dna-script.de,Germany
https://www.renalguard.co.uk,renalguard.co.uk,United Kingdom
https://www.kyndrisa.de,kyndrisa.de,Germany
https://www.ziemer-ophthalmic.com,ziemer-ophthalmic.com,International
https://www.nanox.co.uk,nanox.co.uk,United Kingdom
https://www.nexus-ag.de,nexus-ag.de,Germany
https://www.dechra.com,dechra.com,International
https://www.juzo.de,juzo.de,Germany
https://www.binx.health,binx.health,International
https://www.owlstone.co.uk,owlstone.co.uk,United Kingdom
https://www.intersystems.de,intersystems.de,Germany
https://www.nestec.ch,nestec.ch,Switzerland
https://www.helios-gesundheit.de,helios-gesundheit.de,Germany
https://www.evrysdi.de,evrysdi.de,Germany
https://www.prosensa.de,prosensa.de,Germany
https://www.oviva.co.uk,oviva.co.uk,United Kingdom
https://www.novoic.com,novoic.com,International
https://www.lentis.ch,lentis.ch,Switzerland
https://www.vifor.com,vifor.com,International
https://www.fresenius-helios.com,fresenius-helios.com,International
https://www.smiths-medical.de,smiths-medical.de,Germany
https://www.biochemie.com,biochemie.com,International
https://www.gsk.com,gsk.com,International
https://www.phio.co.uk,phio.co.uk,United Kingdom
https://www.gsk.de,gsk.de,Germany
https://www.dataiku.com,dataiku.com,International
