url,source,category,country,wikipedia_page
https://nemauramedical.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nemaura_Medical
https://www.nemauramedical.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nemaura_Medical
https://www.nemauramedical.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nemaura_Medical
https://nemauramedical.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nemaura_Medical
https://www.nemauramedical.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nemaura_Medical
https://nemauramedical.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nemaura_Medical
https://www.rothmanhealthcare.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rothman_Healthcare
https://rothmanhealthcare.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rothman_Healthcare
https://www.rothmanhealthcare.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rothman_Healthcare
https://www.rothmanhealthcare.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rothman_Healthcare
https://rothmanhealthcare.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rothman_Healthcare
https://www.rothmanhealthcare.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rothman_Healthcare
https://rothmanhealthcare.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rothman_Healthcare
https://www.sfrmedical.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/SFR_Medical
https://sfrmedical.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/SFR_Medical
https://www.sfrmedical.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/SFR_Medical
https://www.sfrmedical.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/SFR_Medical
https://sfrmedical.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/SFR_Medical
https://www.sfrmedical.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/SFR_Medical
https://sfrmedical.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/SFR_Medical
https://www.medicaltechnologycompaniesbycountry.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://medicaltechnologycompaniesbycountry.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://www.medicaltechnologycompaniesbycountry.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://medicaltechnologycompaniesbycountry.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://www.medicaltechnologyintheunitedkingdom.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_in_the_United_Kingdom
https://medicaltechnologyintheunitedkingdom.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_in_the_United_Kingdom
https://www.medicaltechnologyintheunitedkingdom.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_in_the_United_Kingdom
https://www.medicaltechnologyintheunitedkingdom.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_in_the_United_Kingdom
https://medicaltechnologyintheunitedkingdom.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_in_the_United_Kingdom
https://www.medicaltechnologyintheunitedkingdom.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_in_the_United_Kingdom
https://medicaltechnologyintheunitedkingdom.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Medical_technology_in_the_United_Kingdom
https://www.freseniusmedicalcare.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Fresenius_Medical_Care
https://freseniusmedicalcare.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Fresenius_Medical_Care
https://www.freseniusmedicalcare.eu,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Fresenius_Medical_Care
https://www.freseniusmedicalcare.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Fresenius_Medical_Care
https://freseniusmedicalcare.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Fresenius_Medical_Care
https://www.roesermedical.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Roeser_Medical
https://roesermedical.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Roeser_Medical
https://www.roesermedical.eu,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Roeser_Medical
https://www.roesermedical.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Roeser_Medical
https://roesermedical.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Roeser_Medical
https://www.healthcarecompaniesbycountry.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Health_care_companies_by_country
https://healthcarecompaniesbycountry.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Health_care_companies_by_country
https://www.healthcarecompaniesbycountry.eu,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Health_care_companies_by_country
https://www.healthcarecompaniesbycountry.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Health_care_companies_by_country
https://healthcarecompaniesbycountry.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Health_care_companies_by_country
https://www.medicalandhealthorganisationsbasedingermany.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_and_health_organisations_based_in_Germany
https://medicalandhealthorganisationsbasedingermany.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_and_health_organisations_based_in_Germany
https://www.medicalandhealthorganisationsbasedingermany.eu,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_and_health_organisations_based_in_Germany
https://www.medicalandhealthorganisationsbasedingermany.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_and_health_organisations_based_in_Germany
https://medicalandhealthorganisationsbasedingermany.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_and_health_organisations_based_in_Germany
https://www.pharmaceuticalcompaniesofgermany.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_of_Germany
https://pharmaceuticalcompaniesofgermany.com,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_of_Germany
https://www.pharmaceuticalcompaniesofgermany.eu,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_of_Germany
https://www.pharmaceuticalcompaniesofgermany.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_of_Germany
https://pharmaceuticalcompaniesofgermany.de,Wikipedia,Category:Health_care_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_of_Germany
https://www.abingdonhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Abingdon_Health
https://abingdonhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Abingdon_Health
https://www.abingdonhealth.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Abingdon_Health
https://www.abingdonhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Abingdon_Health
https://abingdonhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Abingdon_Health
https://www.abingdonhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Abingdon_Health
https://abingdonhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Abingdon_Health
https://www.alliedhealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Allied_Healthcare
https://alliedhealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Allied_Healthcare
https://www.alliedhealthcare.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Allied_Healthcare
https://www.alliedhealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Allied_Healthcare
https://alliedhealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Allied_Healthcare
https://www.alliedhealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Allied_Healthcare
https://alliedhealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Allied_Healthcare
https://www.cigahealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/CIGA_Healthcare
https://cigahealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/CIGA_Healthcare
https://www.cigahealthcare.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/CIGA_Healthcare
https://www.cigahealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/CIGA_Healthcare
https://cigahealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/CIGA_Healthcare
https://www.cigahealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/CIGA_Healthcare
https://cigahealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/CIGA_Healthcare
https://www.circlehealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Circle_Health
https://circlehealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Circle_Health
https://www.circlehealth.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Circle_Health
https://www.circlehealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Circle_Health
https://circlehealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Circle_Health
https://www.circlehealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Circle_Health
https://circlehealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Circle_Health
https://www.ekfdiagnostics.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/EKF_Diagnostics
https://ekfdiagnostics.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/EKF_Diagnostics
https://www.ekfdiagnostics.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/EKF_Diagnostics
https://www.ekfdiagnostics.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/EKF_Diagnostics
https://ekfdiagnostics.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/EKF_Diagnostics
https://www.ekfdiagnostics.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/EKF_Diagnostics
https://ekfdiagnostics.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/EKF_Diagnostics
https://www.fourseasonshealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Four_Seasons_Health_Care
https://fourseasonshealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Four_Seasons_Health_Care
https://www.fourseasonshealthcare.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Four_Seasons_Health_Care
https://www.fourseasonshealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Four_Seasons_Health_Care
https://fourseasonshealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Four_Seasons_Health_Care
https://www.fourseasonshealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Four_Seasons_Health_Care
https://fourseasonshealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Four_Seasons_Health_Care
https://www.generalhealthcaregroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/General_Healthcare_Group
https://generalhealthcaregroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/General_Healthcare_Group
https://www.generalhealthcaregroup.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/General_Healthcare_Group
https://www.generalhealthcaregroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/General_Healthcare_Group
https://generalhealthcaregroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/General_Healthcare_Group
https://www.generalhealthcaregroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/General_Healthcare_Group
https://generalhealthcaregroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/General_Healthcare_Group
https://www.kingsbridgehealthcaregroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Kingsbridge_Healthcare_Group
https://kingsbridgehealthcaregroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Kingsbridge_Healthcare_Group
https://www.kingsbridgehealthcaregroup.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Kingsbridge_Healthcare_Group
https://www.kingsbridgehealthcaregroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Kingsbridge_Healthcare_Group
https://kingsbridgehealthcaregroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Kingsbridge_Healthcare_Group
https://www.kingsbridgehealthcaregroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Kingsbridge_Healthcare_Group
https://kingsbridgehealthcaregroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Kingsbridge_Healthcare_Group
https://www.newcrosshealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Newcross_Healthcare
https://newcrosshealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Newcross_Healthcare
https://www.newcrosshealthcare.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Newcross_Healthcare
https://www.newcrosshealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Newcross_Healthcare
https://newcrosshealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Newcross_Healthcare
https://www.newcrosshealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Newcross_Healthcare
https://newcrosshealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Newcross_Healthcare
https://www.nuffieldhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nuffield_Health
https://nuffieldhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nuffield_Health
https://www.nuffieldhealth.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nuffield_Health
https://www.nuffieldhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nuffield_Health
https://nuffieldhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nuffield_Health
https://www.nuffieldhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nuffield_Health
https://nuffieldhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nuffield_Health
https://www.onehealthgroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/One_Health_Group
https://onehealthgroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/One_Health_Group
https://www.onehealthgroup.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/One_Health_Group
https://www.onehealthgroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/One_Health_Group
https://onehealthgroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/One_Health_Group
https://www.onehealthgroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/One_Health_Group
https://onehealthgroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/One_Health_Group
https://www.premiermedicalgroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Premier_Medical_Group
https://premiermedicalgroup.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Premier_Medical_Group
https://www.premiermedicalgroup.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Premier_Medical_Group
https://www.premiermedicalgroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Premier_Medical_Group
https://premiermedicalgroup.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Premier_Medical_Group
https://www.premiermedicalgroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Premier_Medical_Group
https://premiermedicalgroup.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Premier_Medical_Group
https://www.puretechhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/PureTech_Health
https://puretechhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/PureTech_Health
https://www.puretechhealth.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/PureTech_Health
https://www.puretechhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/PureTech_Health
https://puretechhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/PureTech_Health
https://www.puretechhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/PureTech_Health
https://puretechhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/PureTech_Health
https://www.ramsayhealthcareuk.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Ramsay_Health_Care_UK
https://ramsayhealthcareuk.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Ramsay_Health_Care_UK
https://www.ramsayhealthcareuk.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Ramsay_Health_Care_UK
https://www.ramsayhealthcareuk.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Ramsay_Health_Care_UK
https://ramsayhealthcareuk.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Ramsay_Health_Care_UK
https://www.ramsayhealthcareuk.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Ramsay_Health_Care_UK
https://ramsayhealthcareuk.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Ramsay_Health_Care_UK
https://www.rutherfordhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rutherford_Health
https://rutherfordhealth.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rutherford_Health
https://www.rutherfordhealth.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rutherford_Health
https://www.rutherfordhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rutherford_Health
https://rutherfordhealth.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rutherford_Health
https://www.rutherfordhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rutherford_Health
https://rutherfordhealth.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Rutherford_Health
https://www.salutemhealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Salutem_Healthcare
https://salutemhealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Salutem_Healthcare
https://www.salutemhealthcare.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Salutem_Healthcare
https://www.salutemhealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Salutem_Healthcare
https://salutemhealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Salutem_Healthcare
https://www.salutemhealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Salutem_Healthcare
https://salutemhealthcare.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Salutem_Healthcare
https://www.spirehealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Spire_Healthcare
https://spirehealthcare.com,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Spire_Healthcare
https://www.spirehealthcare.eu,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Spire_Healthcare
https://www.spirehealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Spire_Healthcare
https://spirehealthcare.co.uk,Wikipedia,Category:Health_care_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Spire_Healthcare
