url,source,confidence,category,country,health_score
https://www.trade.gov/market-intelligence/germany-telehealth,DuckDuckGo: telemedicine platform Germany,6,Domain Specific,Various,0
https://www.apa.org/practice/digital-therapeutics-mobile-health,DuckDuckGo: digital therapeutics app,6,Domain Specific,Various,0
https://www.psychiatry.org/News-room/APA-Blogs/Exploring-Digital-Therapeutics,DuckDuckGo: digital therapeutics app,6,Domain Specific,Various,0
https://dtxalliance.org/understanding-dtx/what-is-a-dtx/,DuckDuckGo: digital therapeutics app,6,Domain Specific,Various,0
https://www.goodrx.com/insurance/medicare/medicare-telemedicine,DuckDuckGo: digital therapeutics app,6,Domain Specific,Various,0
https://www.techtarget.com/virtualhealthcare/feature/What-Are-Digital-Therapeutics-and-Their-Use-Cases,DuckDuckGo: digital therapeutics app,6,Domain Specific,Various,0
https://businessplan-templates.com/blogs/start-business/remote-patient-monitoring-service,DuckDuckGo: remote patient monitoring startup,6,Domain Specific,Various,0
https://www.tenovi.com/onboarding-remote-patient-monitoring/,DuckDuckGo: remote patient monitoring startup,6,Domain Specific,Various,0
https://www.thoroughcare.net/blog/remote-patient-monitoring-business-best-practices,DuckDuckGo: remote patient monitoring startup,6,Domain Specific,Various,0
https://finmodelslab.com/blogs/how-to-open/remote-patient-monitoring,DuckDuckGo: remote patient monitoring startup,6,Domain Specific,Various,0
https://arcadia.io/resources/healthcare-analytics-companies,DuckDuckGo: health data analytics company,6,Domain Specific,Various,0
https://innovaccer.com/resources/blogs/top-10-healthcare-analytics-companies-to-watch-in-2025-for-innovation-growth,DuckDuckGo: health data analytics company,6,Domain Specific,Various,0
https://www.softwaretestinghelp.com/best-healthcare-data-analytics-companies/,DuckDuckGo: health data analytics company,6,Domain Specific,Various,0
https://savvycomsoftware.com/blog/top-healthcare-analytics-companies/,DuckDuckGo: health data analytics company,6,Domain Specific,Various,0
https://www.verifiedmarketresearch.com/blog/best-healthcare-data-analytics-companies/,DuckDuckGo: health data analytics company,6,Domain Specific,Various,0
https://startupsavant.com/startups-to-watch/medical-device,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://enterpriseleague.com/blog/medical-device-startups/,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://www.seedtable.com/best-software-as-a-medical-device-samd-startups,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://explodingtopics.com/blog/medtech-startups,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://globalventuring.com/corporate/healthcare/11-medtech-startups-to-watch/,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://builtin.com/articles/healthcare-technology-companies,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://simplerqms.com/medical-device-startups/,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://www.greyb.com/blog/medical-device-startups/,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://blog.medicoleads.com/top-medical-device-startups-in-usa/,DuckDuckGo: medical device software startup,6,Domain Specific,Various,0
https://www.ema.europa.eu/en/human-regulatory-overview/research-development/clinical-trials-human-medicines/clinical-trials-information-system,DuckDuckGo: clinical trial platform Europe,6,Domain Specific,Various,0
https://ccrps.org/clinical-research-blog/top-clinical-trial-sites-in-europe-directory-and-key-information,DuckDuckGo: clinical trial platform Europe,6,Domain Specific,Various,0
https://www.thelancet.com/journals/eclinm/article/PIIS2589-5370(23)00561-8/fulltext,DuckDuckGo: clinical trial platform Europe,6,Domain Specific,Various,0
https://trialmap.ema.europa.eu/,DuckDuckGo: clinical trial platform Europe,6,Domain Specific,Various,0
https://blog.bccresearch.com/pharmacy-automation-market-key-players-emerging-startups-and-faqs,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://tracxn.com/d/trending-business-models/startups-in-pharmacy-automation-systems/__He9XbYGprNDSEPkTjZVJfDkWbD0n8wCL3AGFLJKHwoI/companies,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://siliconangle.com/2025/07/14/agentic-ai-startup-asepha-bags-4m-seed-funding-automate-pharmacy-operations/,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://medcitynews.com/2023/10/pharmacy-automation-healthcare-startup/,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://www.mordorintelligence.com/industry-reports/pharmacy-automation-market,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://www.6wresearch.com/market-takeaways-view/what-are-the-top-pharmacy-automation-companies,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://thelogic.co/briefing/ai-pharmacy-automation-startup-asepha-raises-us4m/,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://blog.osum.com/innovative-pharmacy-startups/,DuckDuckGo: pharmacy automation startup,6,Domain Specific,Various,0
https://germanbiotech.com/de/portal/index.php,DuckDuckGo: startup directory health tech Germany,6,Directory Listed,Various,1
https://startups-europe.healthcaretechoutlook.com/vendors/top-healthcare-tech-startups-in-europe.html,DuckDuckGo: European health startup list,6,Directory Listed,Various,1
https://www.digitalhealthlist.com/,DuckDuckGo: digital health company directory,6,Directory Listed,Various,1
https://bask.health/blog/digital-health-companies-transforming-healthcare,DuckDuckGo: digital health company directory,6,Directory Listed,Various,1
https://medtechstartupdb.com/,DuckDuckGo: medical technology startup database,6,Directory Listed,Various,1
https://www.seedtable.com/best-health-technology-startups-in-germany,DuckDuckGo: startup directory health tech Germany,5,Directory Listed,Various,0
https://eustartup.news/15-innovative-health-care-startups-in-germany-driving-change-in-the-industry/,DuckDuckGo: startup directory health tech Germany,5,Directory Listed,Various,0
https://wellfound.com/startups/location/germany,DuckDuckGo: startup directory health tech Germany,5,Directory Listed,Various,0
https://startupheroes.io/countries/germany/,DuckDuckGo: startup directory health tech Germany,5,Directory Listed,Various,0
https://www.holoniq.com/notes/2023-europe-health-tech-200,DuckDuckGo: European health startup list,5,Directory Listed,Various,0
https://www.panda-int.com/insights/8-top-european-medtech-companies-in-digital-health-2025/,DuckDuckGo: European health startup list,5,Directory Listed,Various,0
https://www.f6s.com/companies/digital-health/united-states/co,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://www.halletecco.com/blog/50-publicly-traded-digital-health-companies,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://builtin.com/articles/top-digital-health-companies,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://carecloud.com/top-digital-health-companies/,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://pitchbook.com/profiles/industry/digital-health,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://www.cbinsights.com/research/report/digital-health-startups-redefining-healthcare-2024/,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://ensun.io/search/digital-health/united-states,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://startupsavant.com/startups-to-watch/digital-health,DuckDuckGo: digital health company directory,5,Directory Listed,Various,0
https://www.seedtable.com/best-medical-technology-startups,DuckDuckGo: medical technology startup database,5,Directory Listed,Various,0
https://www.startupblink.com/blog/top-healthtech-startups/,DuckDuckGo: medical technology startup database,5,Directory Listed,Various,0
https://www.revli.com/healthcare-funded-startups/,DuckDuckGo: medical technology startup database,5,Directory Listed,Various,0
https://topstartups.io/?industries=Healthcare,DuckDuckGo: medical technology startup database,5,Directory Listed,Various,0
https://www.openvc.app/investor-lists/medical-devices-investors,DuckDuckGo: medical technology startup database,5,Directory Listed,Various,0
